event_date,run_date,ticker,session,run,hunter,key,claim,kind,evidence,finding,why_not_priced,expected_impact_pct,impact_low_pct,impact_high_pct,band_width_pct,sign,abs_impact_pct,share_of_impact,sole_finding,independence,source,source_domain,cluster,source_date,source_age_days,priced_in_pct,priced_in_basis,name_impact_sum,name_conviction,name_findings,above_floor,move_pct,sign_agreed,resolved
2026-08-31,2026-08-31,LX,bmo,backtest/runs/edge-corpus/2026-08-31,LX,LX#1,,,,"Every relevant peer reported in the ten days before LX and the corpus records the reaction function: FinVolution printed a beat on 2026-08-27 and reiterated full-year 2026 revenue guidance of RMB 11.5-12.9bn and still fell more than 15%, while Qifu's call 'read like the fall of an empire' - and the reason is on the record, that China lending volumes fell roughly 40-50% in August after the Juzi platform incident, with banks cutting lending lines and short-term risk rates up 20%, all of which falls in Q3 and none of which is in the June quarter LX is about to report.","The corpus shows holders drawing the opposite inference from the same events - FINV's beat is being read as bullish for LX ('$LX flying after hours 7% as a reaction... Major squeeze coming Monday') - when the actual FINV tape says a good print plus reiterated guidance was worth minus fifteen percent in this sector this week. The information content of Monday's release is therefore entirely in the Q3 outlook, and LX is described in its own shareholder base as the operator with 'the needed scale to survive, but just barely'. If the market had priced guidance rather than the quarter, the ADR would not have closed higher on 08-28 on record volume.",-2.75,-13.0,7.0,20.0,-1,2.75,0.3929,0,"WARNING - shares a source with finding 1: both rest on docs/577e46b84b8aa280f5960f5306d50aa466c89561.txt, the single 90-message stocktwits aggregate that is the only substantive body in this capture. Treat them as one source cluster and count the larger residual. The independent corroboration for this one is the run-in in quote.json: -19.2% over 20 days to an all-time low of 1.155 on 08-27 on rising volume, which is the sector shock arriving in the price without any LX-specific disclosure in filings.json since the Q1 6-K of 2026-05-26.",https://www.marketbeat.com/earnings/reports/2026-8-27-finvolution-group-stock/,marketbeat.com,AGGREGATOR,2026-08-28,3,85.0,adversary,-7.0,7.0,2,1,-9.32,1,1
2026-09-01,2026-09-01,YEXT,bmo,backtest/runs/edge-corpus/2026-09-01,YEXT,YEXT#0,,,,"A new SCHEDULE 13D — control or activist intent, not a passive 13G — was accepted 2026-07-09T21:02:45 by self-filer CIK 0001734341, sixteen minutes before a Form 4, two days after an item 5.02 8-K (2026-07-07T20:16), and four days before director Daniel Englander bought $398k of stock in a single open-market purchase that raised his holding 117%; after those Form 4s on 2026-07-13/14 the company then filed nothing at all for seven weeks until the print itself.","The capture contains zero news items for YEXT across five sweeps — the only external link in the entire corpus is a marketwirenews page announcing the earnings date — so no wire story, preview or sell-side note exists here to have carried it, and 13D bodies are not stored, meaning the holder, the size and the stated intent were never summarised anywhere a price could react to. Context that makes it matter: the CEO withdrew a $9-per-share take-private proposal on 2026-02-02 citing financing, the company simultaneously authorised a $150m buyback, and per the retail thread it borrowed $50m at 10.25% to fund repurchases that at the prevailing price would retire roughly a quarter of the shares. If a control-intent stake at a company 25% below a recently withdrawn bid were priced, the stock would not still be 26.1% below its 52-week high.",1.5,-3.0,6.0,9.0,1,1.5,1.0,1,"Corroborated from a different source in the corpus: the Stocktwits thread at docs/601a3e5ab27afe4e9bca5545757b06c38a19f530.txt (no URL; kind: social) independently flags the same purchase in an insider-buy roundup on 2026-07-14 ('$YEXT — $398K single buy by insider Daniel Englander, +117% stake increase (Jul 13)') with a link to https://filingtracker.ai/filing/1289438/0001628280-26-048066 , and separately describes the $50m 10.25% borrowing behind the buyback. That is retail paraphrase, so the independent leg is weaker than the filing metadata it confirms.",https://www.sec.gov/Archives/edgar/data/1614178/000173434126000007/xslSCHEDULE_13D_X02/primary_doc.xml,sec.gov,sec.gov,2026-07-09,54,62.0,adversary,1.5,1.5,1,0,-3.55,0,1
2026-09-01,2026-09-01,PANW,amc,backtest/runs/edge-corpus/2026-09-01,PANW,PANW#0,,,,"In an 2026-08-18 interview on a low-distribution VC newsletter, CEO Nikesh Arora says Anthropic's 'Mythos' model — disclosed 2026-04-07 and withheld from public release because it was too good at finding high-severity OS and browser vulnerabilities — has for the first time in his eight years put security in front of CEOs rather than CISOs ('Every CEO wants to talk about Mythos'), and he puts Mythos-level offensive capability roughly three months from being available in the wild, i.e. inside the FY27 guidance window he was about to set on 2026-09-01.","The corpus itself names the FY27 NGS ARR guide as 'the key test' (benzinga 61310043, sahmcapital 2026-08-19) and every preview reasons about it from the FQ4 guide of $8.90-8.95bn, not from what the CEO is saying about the buying centre moving up to the C-suite and about the threat getting worse on a dated three-month clock. The document is a podcast write-up on a substack showing 23 likes and 1 comment; a piece with that reach cannot have moved the quote. If this specific colour were priced, previews would be arguing about CEO-level budget authority rather than about valuation versus AI narrative.",0.7,-1.5,3.5,5.0,1,0.7,1.0,1,"Partially corroborated from a different source in the corpus: https://www.morningstar.com/stocks/cybersecurity-stocks-are-heating-up-after-fortinets-blowout-quarter and https://www.gurufocus.com/news/9048310/palo-alto-networks-panw-adopts-executive-change-in-control-and-severance-policy-amends-bylaws both point to an accelerating environment and to a board acting as if the next twelve months matter, but neither carries the Mythos mechanism or the three-month timeline, so the specific claim rests on one body.",https://www.sourcery.vc/p/breaking-nikesh-arora-palo-alto-networks,sourcery.vc,sourcery.vc,2026-08-18,14,87.0,adversary,0.7,0.7,1,0,-9.28,0,1
2026-09-01,2026-09-01,MDT,bmo,backtest/runs/edge-corpus/2026-09-01,MDT,MDT#0,,,,"On 2026-08-04 a federal jury in Boston (Judge Patti Saris) returned the first Covidien hernia-mesh bellwether verdict against Medtronic — $88m, $77m to Larry Patterson and $11m to his wife, on failure-to-warn over Symbotex mesh, with no punitives and no fraud finding — and that verdict sits on top of roughly 2,400 federal MDL cases, about 7,450 Massachusetts state cases and a coordinated Minnesota action with no global settlement in place.","Medtronic filed no 8-K on the verdict — the only filing between 2026-06-18 and the print is a DEFA14A on 2026-08-17 — and no captured earnings preview mentions litigation at all; the FY2026 10-K was filed 2026-06-18, seven weeks before the verdict, so the contingencies note the market last read predates it, and the FQ1 10-Q that follows this print is the first document that has to restate the exposure. If it were priced, the stock would not be sitting 4.6% higher over twenty days with a 21% realised vol and previews framing the quarter as 'confidently ready' for the US robotics push.",-0.55,-2.5,0.1,2.6,-1,0.55,0.5641,0,"A second outlet carried the same verdict independently: https://www.startribune.com/jury-federal-bellwether-medtronic-covidien-mesh-hernia-88-million/601874963 — it appears in the skipped list of snapshots/20260830T152925Z.json with a fetch failure, so I have the URL slug and nothing more, but it is a different publisher naming the same federal bellwether and the same $88m.",https://lawsuitinformer.com/hernia-mesh-lawsuit,lawsuitinformer.com,lawsuitinformer.com,2026-08-04,28,66.0,adversary,-0.975,0.975,2,0,1.53,0,1
2026-09-01,2026-09-01,MDT,bmo,backtest/runs/edge-corpus/2026-09-01,MDT,MDT#1,,,,"FDA issued an Early Alert on Medtronic's and Given Imaging's Bravo esophageal pH monitoring capsule delivery device: Medtronic sent affected customers a quarantine letter on 2026-08-06 and, as of 2026-08-10, had reported 184 serious injuries and no deaths, and separately removed the Harmony pulmonary valve delivery catheter system after a 2026-05-28 customer letter over tip detachment.","This is a primary FDA page, published three and a half weeks before the print, that no captured preview or sell-side note references; Medtronic filed no 8-K about it. 184 serious injuries is a large enough count to seed follow-on product liability even though the Bravo line is immaterial to revenue, and a company that had seen the market price this would not have gone into the print with previews discussing only growth drivers.",-0.425,-0.6,0.1,0.7,-1,0.425,0.4359,0,"Trade press covered the same recall separately: https://www.medtechdive.com/news/medtronic-recalls-ph-monitoring-capsule-linked-to-184-serious-injuries/829038/ (body stored, docs/2edb580f0dd2d292f6dec88e4ab4151efd4c407e.txt), and the Harmony catheter removal has its own FDA page at https://www.fda.gov/medical-devices/medical-device-recalls-and-early-alerts/pulmonary-valve-catheter-delivery-system-recall-medtronic-removes-harmony-delivery-catheter-system",https://www.fda.gov/medical-devices/medical-device-recalls-and-early-alerts/early-alert-esophageal-ph-monitoring-capsule-delivery-device-issue-medtronic-and-given-imaging,fda.gov,fda.gov,2026-08-10,22,84.0,adversary,-0.975,0.975,2,0,1.53,0,1
2026-09-01,2026-09-01,RZLV,amc,backtest/runs/edge-corpus/2026-09-01,RZLV,RZLV#0,,,,"The market had already fully reacted to this print before the filing that defines it: the results release and earnings call landed pre-open on 2026-09-01, the stock fell from a 2.89 prior close to 2.34 by 11:06 ET on 43.8m shares against a 19.8m twenty-day average, and closed at 2.39 — near the low — while the 6-K carrying the actual financial statements was not accepted until 20:52 UTC (16:52 ET), which puts the detailed disclosure inside the measured window rather than before it.","This is not a claim about the company being mispriced but about the event window being mis-specified, and nothing in the wire copy or in the baseline reflects it: the baseline books the 19.26% fall as run_up_5d_pct, i.e. it treats the reaction as run-in, and gives the name a null expected_move_pct with a 6.62% one-day-vol deadband, which would size a fresh earnings gap that cannot happen twice. What the window does contain is the after-the-close 6-K with the full statements on a day the stock closed on its low, which is where the detail gets read.",-0.5,-8.0,6.0,14.0,-1,0.5,0.0909,0,"This shares its Stocktwits body with the finding below, which I flag rather than hide; the independent legs are seal.json's accepted_utc and quote.json's volume and price bars, both machine-generated and both from a different file in the capture than the thread.","no URL in corpus; kind: social, stocktwits $RZLV thread fetched 2026-09-01T15:06:04Z, cross-checked against seal.json and quote.json",,UNSOURCED,2026-09-01,0,92.0,adversary,-5.5,5.5,2,1,-2.51,1,1
2026-09-01,2026-09-01,RZLV,amc,backtest/runs/edge-corpus/2026-09-01,RZLV,RZLV#1,,,,"On the 2026-09-01 call, disclosure quoted repeatedly in the pre-seal thread puts total cash at $100.5m but unrestricted cash at only $33.2m, against a roughly $300m buyback the company had announced, and management ended the call saying no online questions had been submitted — leaving the buyback and the 2027 outlook unaddressed — while H1 net loss was about $139m of which $67.5m was non-cash ($41.5m share-based comp, $20.4m D&A, $5.6m impairment).","The intraday move priced the headline loss and the revenue reiteration; the unrestricted-versus-total cash split is a balance-sheet detail that only appears in the statements filed after the close, and the corpus contains zero news items for this name, so no sell-side or wire summary existed to propagate it. An issuer with $33.2m unrestricted cash that has filed two F-3 shelves (2025-11-28, 2025-12-19) and three prospectus supplements (424B7 2025-11-07, 424B3 2025-12-30, 424B5 2026-01-21) in the last ten months has an obvious next move, and a buyback nine times its unrestricted cash is not it.",-5.0,-7.0,1.0,8.0,-1,5.0,0.9091,0,"Corroborated from a different file in the corpus rather than a different publisher: filings.json shows the serial-issuance pattern above at https://www.sec.gov/Archives/edgar/data/1920294/000119312526017691/ruby_3.0_prospectus_supp.htm and the F-3 at https://www.sec.gov/Archives/edgar/data/1920294/000119312525326983/rzlv-20251219.htm . The cash figures themselves rest on one body and on retail paraphrase, which is the weakest link in this finding.","no URL in corpus; kind: social, stocktwits $RZLV thread fetched 2026-09-01T15:06:04Z",,UNSOURCED,2026-09-01,0,76.0,adversary,-5.5,5.5,2,1,-2.51,1,1
2026-09-02,2026-09-02,DAKT,bmo,backtest/runs/edge-corpus/2026-09-02,DAKT,DAKT#0,,,,"The same 13D filer (CIK 0001734916) amended its Schedule 13D on 2026-08-11 at 21:21:42Z, six weeks after amending it on 2026-06-30 - an accelerating campaign cadence three weeks before the print - and not one item anywhere in the 103-item capture mentions it, the news and social flow going completely silent between 2026-08-10 and 2026-08-31 while the stock drifted down 10.08% over twenty sessions.","A $19 microcap with 447k average daily volume and one covering broker gets no aggregation of its ownership filings. The corpus proves the non-coverage rather than assuming it: 100 of the 103 captured items are EDGAR index rows, there is no news document at all, and the retail message stream has no post between 2026-08-10 and 2026-08-31 - i.e. nothing was said about the amendment on or after the day it was filed. If it had been priced, a name that moves a median 14.86% on prints would not have drifted quietly lower on no volume event. I sign it positive because an escalating amendment cadence at a company that has filed five separate item 5.02 8-Ks since January and whose own 10-K newly lists 'activist-driven strategic shifts' as a risk factor reads as a live campaign rather than an exit, and an exiting 5% holder typically files one final amendment and stops.",1.15,-6.0,10.0,16.0,1,1.15,1.0,1,"Two other parts of the corpus point the same way from different sources: the 10-K risk-factor diff summary at https://d-risk.ai/DAKT/10-K/2026-06-24 (docs/96e7b96f48554762ad1eebfa15bffabc5f18257e.txt, message of 2026-06-25) records 'leadership transition risk, and activist-driven strategic shifts' as newly added risk factors, and filings.json independently shows item 5.02 8-Ks on 2026-01-21, 2026-02-02, 2026-02-20, 2026-05-21 and 2026-07-17.",https://www.sec.gov/Archives/edgar/data/915779/000173491626000004/xslSCHEDULE_13D_X02/primary_doc.xml,sec.gov,sec.gov,2026-08-11,22,55.0,adversary,1.15,1.15,1,0,-1.19,0,1
2026-09-02,2026-09-02,PVH,amc,backtest/runs/edge-corpus/2026-09-02,PVH,PVH#0,,,,"PVH's Calvin Klein women's dress and suit licences expire on 2026-12-31 after twenty years, returning that revenue in-house at PVH's own margin - a dated structural step-up in FY2027 revenue and gross margin that the pre-print coverage in this capture flags as overlooked, published two weeks before the print under the headline 'the deadline Wall Street forgot', against a stock at roughly 6.5x forward earnings with a 10.5% short float.","Two houses downgraded this stock in the ten weeks before the print - BofA to Underperform with a $70 target on 2026-06-25 and JP Morgan to Underweight on 2026-08-04 - and neither, as relayed here, engages with a licence reversion that mechanically lifts owned-brand revenue and margin from the first day of 2027. The corpus contains no news document that discusses it either; the only place it appears in 151 captured items is one independent research relay. The stock meanwhile fell 16.97% over twenty sessions to $72.29, which is where the JP Morgan downgrade's own raised $84 target sits well above the price - an incoherence the corpus itself remarks on. The print is the natural forum for management to size the reversion into FY27, and a 10.5% short float is the fuel if they do. The band's low end is only -1 because this is a January-2027 economic event: it cannot make this quarter's numbers, so its worst case is simply that it goes unmentioned.",1.5,-1.0,8.0,9.0,1,1.5,1.0,1,"Pointing the other way from a different source in the same corpus, which is why my net number is negative rather than positive: https://www.pvh.com/news/press-releases/pvh-corp-appoints-alexis-rollier-as-chief-financial-officer (relayed 2026-07-14T20:47:49Z, and matching the 8-K item 5.02 at accession 0001213900-26-077971 accepted 2026-07-14T20:23:20Z) puts the new CFO's effective date in 'early September 2026', i.e. the print week. A second independent negative: https://everyticker.com/quote/PVH/analysis/pvh-s-brand-transformation-faces-its-first-real-test-nyse-pvh (2026-06-10).",https://www.theresilienttrader.com/p/deadline-wall-street-forgot-in-pvh-corp,theresilienttrader.com,theresilienttrader.com,2026-08-15,18,70.0,adversary,1.5,1.5,1,0,0.24,1,1
2026-09-02,2026-09-02,CHPT,amc,backtest/runs/edge-corpus/2026-09-02,CHPT,CHPT#0,,,,"In the 8-K accepted 2026-07-31T21:28:25Z (items 2.05, 5.02, 7.01) ChargePoint reaffirmed Q2 revenue guidance of $100-110m for the quarter ending 2026-07-31 - i.e. on the final day of that quarter - and simultaneously disclosed a 10% workforce reduction with only ~$6m of restructuring cost that it expects to complete in Q3 FY2027, putting the charge in the next quarter rather than the one being reported, yet the stock fell 12.77% in the five sessions into the print with zero SEC filings in the whole of August 2026 and no captured news after 2026-08-27.","Reaffirming revenue guidance on the last day of the quarter is close to a pre-announcement, and the restructuring cost being scheduled for Q3 means the reported quarter's cost base is unaffected. Nobody aggregated that: this name has 88 captured items of which 86 are EDGAR index rows, only one third-party post in the corpus noticed the reaffirmation at all, and there is no analyst preview, no consensus figure and no sell-side note anywhere in the capture. If the market had priced a de-risked revenue line and a deferred charge, the stock would not have lost 12.77% in five sessions on no filing and no news; instead the tape looks like generic small-cap EV-charging risk-off into an event.",1.9,-6.0,12.0,18.0,1,1.9,1.0,1,"A separate filing points the same way on the corporate-action axis rather than the P&L: the 8-K accepted 2026-06-30T20:32:30Z (accession 0001777393-26-000047, item 5.02) amended the CEO severance agreement to remove its termination date and extend it until the CEO's departure, https://www.rapidticker.com/news/chpt-sec-filing-d6f419 - which is the kind of housekeeping done ahead of a change of control and matches the corpus's heavy unsolicited M&A speculation, though on its own it is inference not evidence.",https://www.rapidticker.com/news/chpt-sec-filing-b3c382,rapidticker.com,rapidticker.com,2026-07-31,33,82.0,adversary,1.9,1.9,1,0,74.95,1,1
2026-09-02,2026-09-02,TLYS,amc,backtest/runs/edge-corpus/2026-09-02,TLYS,TLYS#0,,,,"At the Q1 print Tilly's disclosed $41.1m of cash and investments with no debt against a market capitalisation near $115m, and the corpus's contemporaneous read was that the company was 'turning positive next qt' with about $24m of projected net profit for the following year - so the quarter being reported here is the one the turnaround thesis is staked on - yet the stock slid from roughly $5.60 in mid-June to $3.81 with the entire captured record going silent after 2026-07-24 and the only August filing being a passive SCHEDULE 13G on 2026-08-13.","The evidence that this is unobserved is in the capture itself: 45 items, three stored bodies, and not one message, filing or news item between 2026-07-24 and the print - a five-week blackout in a name that moves a median 12% on prints. The decline that happened in that window therefore carries no information; the corpus's own commentary attributes it to short pressure and an absent market maker rather than to any datapoint. Meanwhile the thing that would matter - whether the back-to-school quarter turned profitable as the June commentary expected - is exactly what the print resolves, and no sell-side note, consensus figure or preview exists anywhere in the capture to set a bar against. The band is wide and crosses well into negative territory because this is a sub-$4 teen retailer with a -20.00% reaction in its record and because a no-debt balance sheet does not stop a comp miss.",1.5,-8.0,14.0,22.0,1,1.5,1.0,1,"From a different part of the corpus: filings.json independently shows the last company disclosure was an 8-K accepted 2026-06-11T23:23:03Z (accession 0001628280-26-042616, items 1.01 and 9.01, a material agreement) and nothing since, which corroborates that the run-in contains no company news rather than news I failed to find. A separate, weaker pointer in the same direction: recurring buyout speculation in the corpus on 2026-06-30 and 2026-07-24, unsupported by any filing.",https://everyticker.com/quote/TLYS/analysis/margin-inflection-meets-digital-rebirth-tilly-s-turnaround-accelerates-nasdaq-tlys,everyticker.com,everyticker.com,2026-06-09,85,85.0,adversary,1.5,1.5,1,0,15.49,1,1
2026-09-02,2026-09-02,AVGO,amc,backtest/runs/edge-corpus/2026-09-02,AVGO,AVGO#0,,,,"Broadcom is reported to be raising $70-80bn of debt (senior tranche ~$45bn, junior ~$35bn) through an SPV that buys the chips and leases them back to AI customers including Anthropic, scaling up a $35bn Anthropic compute commitment unveiled in June - and there is no 8-K, S-3 or 424B anywhere in the 400-day filing index to confirm it, the last 8-K of any kind being 2026-07-06.","The stock moved about 1% on the report and the coverage framed it purely as balance-sheet and credit risk (the article's own analyst quote is that the residual guarantee 'is where the risk sits'). Nobody has run it the other way: a lessor does not arrange $70-80bn of chip-lease paper for chips that have not been ordered, so the financing is a leading indicator of bookings. Meanwhile the pre-print preview coverage in this same corpus anchors readers on 'AI bookings and backlog exceeded $30 billion entering the quarter' and '$60 billion cumulative', and the print is the first forum where the company has to size either the backlog or the financing. If the market had already made this link the stock would not have kept sliding to -12.2% over 20 days while the AI demand datapoints in the corpus (OpenAI as fourth XPU customer at 10GW, Apple custom chip extended to 2031, supply locked through 2028, Tan's June math of ~$19bn H1 AI revenue doubling in H2) all pointed up. The band crosses zero because the same fact read as leverage plus a residual guarantee on an Anthropic-exposed SPV is a negative, and because Broadcom has never filed it.",1.75,-3.5,7.0,10.5,1,1.75,1.0,1,"Corroborated from a different source in the corpus: the Q2 FY26 call transcript has Hock Tan putting H1 AI revenue at 'something in the range of $19 billion' and telling analysts to 2x that for H2, https://www.fool.com/earnings/call-transcripts/2026/06/03/broadcom-avgo-q2-2026-earnings-transcript/ (docs/6970c7b2411041aebc1a1194edd46e45102511f7.txt), which is an implied ~$38bn H2 against a Q3 bar of 'AI revenue to exceed $16B' and therefore requires a very large Q4 AI number. A third, snippet-only pointer the same way: https://www.benzinga.com/markets/prediction-markets/26/08/61219624/broadcom-ai-financing-370-billion.",https://finance.yahoo.com/technology/ai/articles/broadcom-avgo-nears-70b-debt-164236440.html,finance.yahoo.com,AGGREGATOR,2026-08-21,12,88.0,adversary,1.75,1.75,1,0,-2.74,0,1
2026-09-02,2026-09-02,OLLI,bmo,backtest/runs/edge-corpus/2026-09-02,OLLI,OLLI#0,,,,"Dollar General, the closest value-retail comparable, beat one week before this print, and the OLLI capture contains no company disclosure in the whole of August 2026 - only two passive 13G/A filings on 2026-08-06 and 2026-08-13, with no 8-K since the 2026-06-15 annual-meeting filing - while the stock drifted 6.17% lower over twenty sessions to sit 47.7% below its 52-week high after a fall from about $140 to about $60 in six months.","The pre-print drift is the whole of the evidence the market has been acting on, and this name has no captured sell-side preview, no news document and no consensus figure other than an automated estimize relay of $1.14 whose stated report date, 08/27, is wrong. Against that, a peer beat landed a week earlier and the company itself has disclosed nothing negative. The reason I sign it positive rather than zero is the shape of the historical distribution: in seven prints the downside has never exceeded -3.98% while the upside has twice exceeded 8%, so the pre-print markdown has repeatedly not been validated by the print. I am keeping the number to half the median because this is genuinely weak: the finding rests on one retail message for the peer read-through, and the drawdown itself - a JP Morgan downgrade, Walmart cutting prices into the discount channel, 'the next Big Lots' - is a real bear case that the print will not settle.",0.8,-4.0,7.0,11.0,1,0.8,1.0,1,"From a different source in the same corpus: a 2026-08-24 message reports Fidelity increasing its OLLI holding by 29% in the prior quarter, and the filings index independently shows two SCHEDULE 13G/A filings inside one week (2026-08-06 and 2026-08-13), both consistent with institutions adding into the drawdown rather than leaving.",https://www.estimize.com/intro/olli,estimize.com,estimize.com,2026-08-27,6,75.0,adversary,0.8,0.8,1,0,2.12,1,1
2026-09-02,2026-09-02,WOOF,amc,backtest/runs/edge-corpus/2026-09-02,WOOF,WOOF#0,,,,"The reporting date was genuinely unknown to the market: through 2026-08-19 and 2026-08-20 the corpus shows participants variously certain that earnings were 'after the close today', 'likely on the 27th', or on Fidelity's Sept 3 date, and the stock ran to about $2.95 on that mistaken expectation before unwinding 9.93% over the following twenty sessions to $2.63 - so the pre-print long crowding this name normally carries was built and shaken out a fortnight early rather than into the actual print.","Date confusion is not a thing anyone writes about, and it has a mechanical consequence: the option and share positioning that normally accumulates into a print with a 23% median move was put on around 2026-08-19 to 08-21 for a date two weeks too early, and the corpus records the same accounts exiting - 'clearing the deck before earnings', 'took my 50%', 'exited all at $2.74'. What arrives at the real print is therefore a lighter book than the run-up implies. I size it at a fraction of a percent of conviction rather than anything larger because it is a positioning observation on a $2.63 stock, and because the corpus is equally clear that the fundamental bar is soft: RBC expects reduced sales growth, flat sales and EBITDA down 3% this quarter, and CFRA cut the stock from Strong Buy to Hold on 2026-08-19.",0.6,-10.0,12.0,22.0,1,0.6,1.0,1,"From the filings rather than the chatter, and direction-unknown rather than confirming: filings.json shows three item 5.02 8-Ks in five weeks (accession 0001826470-26-000047 of 2026-07-01, 0001193125-26-307934 of 2026-07-17, and 0001193125-26-329596 accepted 2026-08-03T12:15:16Z with items 5.02, 7.01 and 9.01, i.e. announced by press release) plus a Form 3 on 2026-08-07 - and not one message in this dense retail stream mentions any of them, which independently establishes that the capture's coverage is not tracking the company's disclosures.",https://www.estimize.com/intro/woof,estimize.com,estimize.com,2026-08-20,13,68.0,adversary,0.6,0.6,1,0,-4.18,0,1
